symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
SP500.,LONG,2026-03-13 12:50:00,2026-03-13 15:45:00,6674.27,6718.890000000003,6661.521428571428,6718.890000000003,124.9,5485.61,TP,EUROPE,4,12,2026-03,175.0,0.66,3.5,8309.06,225780.29,6.3793,12.75,0.00191
DJ30.,LONG,2026-03-17 11:55:00,2026-03-17 15:30:00,46847.05,47140.04999999999,46763.33571428572,47140.04999999999,124.9,36096.1,TP,EUROPE,1,11,2026-03,215.0,3.197,3.5,11289.01,261876.39,42.2571,83.71,0.00179
SP500.,LONG,2026-03-17 12:10:00,2026-03-17 16:00:00,6683.7,6724.130000000001,6672.148571428571,6724.130000000001,124.9,4962.28,TP,EUROPE,1,12,2026-03,230.0,0.44,3.5,11289.01,266838.67,5.7757,11.55,0.00173
DJ30.,SHORT,2026-03-19 08:10:00,2026-03-19 10:55:00,46276.35,46142.34999999999,46314.635714285716,46142.34999999999,124.9,16237.0,TP,EUROPE,3,8,2026-03,165.0,1.217,3.5,13341.93,283075.67,19.1429,38.29,0.00083
DJ30.,LONG,2026-03-20 11:05:00,2026-03-20 11:25:00,46196.05,46135.735714285714,46135.735714285714,46407.15000000001,124.9,-8032.85,SL,EUROPE,4,11,2026-03,20.0,-0.568,3.5,14153.78,275042.81,30.3071,60.31,0.00131
NAS100.,LONG,2026-03-20 11:10:00,2026-03-20 11:25:00,24422.51,24384.61714285714,24384.61714285714,24555.135000000002,124.9,-4982.62,SL,EUROPE,4,11,2026-03,15.0,-0.352,3.5,14153.78,270060.2,18.9464,37.89,0.00155
SP500.,LONG,2026-03-20 11:05:00,2026-03-20 11:25:00,6627.15,6617.561428571429,6617.561428571429,6660.709999999996,124.9,-1285.04,SL,EUROPE,4,11,2026-03,20.0,-0.091,3.5,14153.78,268775.15,4.7943,9.59,0.00145
NAS100.,SHORT,2026-03-20 12:15:00,2026-03-20 13:10:00,24325.26,24139.009999999995,24378.474285714285,24139.009999999995,124.9,23012.83,TP,EUROPE,4,12,2026-03,55.0,1.712,3.5,13438.76,291787.98,26.7321,53.21,0.00219
SP500.,SHORT,2026-03-20 12:15:00,2026-03-20 16:55:00,6605.28,6560.8,6617.988571428571,6560.8,124.9,5468.12,TP,EUROPE,4,12,2026-03,280.0,0.407,3.5,13438.76,297256.1,6.4193,12.71,0.00192
DJ30.,SHORT,2026-03-20 12:15:00,2026-03-20 18:15:00,46022.35,45795.35,46113.142857142855,45704.575,124.9,27852.7,TIME,EUROPE,4,12,2026-03,360.0,2.073,3.5,13438.76,325108.8,45.6464,90.79,0.00197
DJ30.,LONG,2026-03-23 12:20:00,2026-03-23 12:35:00,45405.35,45298.90714285714,45298.90714285714,45777.9,124.9,-13794.31,SL,EUROPE,0,12,2026-03,15.0,-0.849,3.5,16255.44,311314.49,53.2214,106.44,0.00234
NAS100.,LONG,2026-03-23 12:15:00,2026-03-23 12:35:00,23750.85,23681.17857142857,23681.17857142857,23994.700000000004,124.9,-8951.76,SL,EUROPE,0,12,2026-03,20.0,-0.551,3.5,16255.44,302362.73,34.9607,69.67,0.00293
SP500.,LONG,2026-03-23 12:20:00,2026-03-23 12:35:00,6473.25,6457.25,6457.25,6529.25,124.9,-2085.83,SL,EUROPE,0,12,2026-03,15.0,-0.128,3.5,16255.44,300276.9,8.0,16.0,0.00247
NAS100.,SHORT,2026-03-24 12:40:00,2026-03-24 16:50:00,24212.61,23961.510000000002,24284.352857142858,23961.510000000002,124.9,31112.59,TP,EUROPE,1,12,2026-03,250.0,2.072,3.5,15013.84,331389.49,35.9964,71.74,0.00296
DJ30.,SHORT,2026-03-24 12:30:00,2026-03-24 17:50:00,46131.05,46257.42857142857,46257.42857142857,45688.725000000006,118.8,-15488.97,SL,EUROPE,1,12,2026-03,320.0,-1.032,3.5,15013.84,315900.51,63.9393,126.38,0.00274
SP500.,SHORT,2026-03-24 12:35:00,2026-03-24 18:20:00,6575.32,6592.784285714285,6592.784285714285,6514.1950000000015,124.9,-2268.72,SL,EUROPE,1,12,2026-03,345.0,-0.151,3.5,15013.84,313631.79,8.7921,17.46,0.00266
DJ30.,SHORT,2026-03-26 08:05:00,2026-03-26 10:20:00,46348.35,46204.7,46389.392857142855,46204.7,124.9,17442.29,TP,EUROPE,3,8,2026-03,135.0,1.112,3.5,15681.59,331074.08,20.0214,41.04,0.00089
NAS100.,SHORT,2026-03-26 08:10:00,2026-03-26 11:25:00,24123.71,24013.534999999996,24155.18857142857,24013.534999999996,124.9,13511.06,TP,EUROPE,3,8,2026-03,195.0,0.862,3.5,15681.59,344585.14,15.7393,31.48,0.0013
SP500.,SHORT,2026-03-26 08:05:00,2026-03-26 11:40:00,6580.6,6556.794999999999,6587.401428571429,6556.794999999999,124.9,2885.81,TP,EUROPE,3,8,2026-03,215.0,0.184,3.5,15681.59,347470.95,3.4007,6.8,0.00103
