symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
SP500.,LONG,2025-08-19 10:15:00,2025-08-19 10:30:00,6445.17,6442.652857142857,6442.652857142857,6453.9800000000005,124.9,-314.39,SL,EUROPE,1,10,2025-08,15.0,-0.387,3.5,811.83,15922.12,1.3836,2.52,0.00039
DJ30.,LONG,2025-08-19 11:00:00,2025-08-19 13:00:00,44910.99,44881.20428571428,44881.20428571428,45015.240000000005,26.7,-795.28,SL,EUROPE,1,11,2025-08,120.0,-0.999,3.5,796.11,15126.84,15.1429,29.79,0.00066
SP500.,SHORT,2025-08-21 08:10:00,2025-08-21 08:55:00,6394.38,6397.702857142857,6397.702857142857,6382.75,124.9,-415.02,SL,EUROPE,3,8,2025-08,45.0,-0.549,3.5,756.34,14711.82,1.7214,3.32,0.00052
DJ30.,SHORT,2025-08-21 08:00:00,2025-08-21 09:10:00,44918.46,44939.93142857143,44939.93142857143,44843.31,35.2,-755.79,SL,EUROPE,3,8,2025-08,70.0,-0.999,3.5,756.34,13956.02,9.7357,21.47,0.00048
NAS100.,SHORT,2025-08-21 08:15:00,2025-08-21 09:10:00,23267.52,23285.141428571427,23285.141428571427,23205.84500000001,42.9,-755.96,SL,EUROPE,3,8,2025-08,55.0,-0.999,3.5,756.34,13200.06,8.9357,17.62,0.00076
SP500.,SHORT,2025-08-21 11:45:00,2025-08-21 15:15:00,6393.89,6372.115000000002,6400.111428571428,6372.115000000002,106.0,2308.15,TP,EUROPE,3,11,2025-08,210.0,3.497,3.5,660.0,15508.21,2.9907,6.22,0.00097
NAS100.,SHORT,2025-08-21 11:50:00,2025-08-21 15:50:00,23256.77,23153.395000000004,23286.305714285714,23153.395000000004,22.3,2305.26,TP,EUROPE,3,11,2025-08,240.0,3.493,3.5,660.0,17813.48,14.5179,29.54,0.00127
NAS100.,LONG,2025-08-22 08:00:00,2025-08-22 08:05:00,23145.77,23134.155714285716,23134.155714285716,23186.419999999995,76.6,-889.65,SL,EUROPE,4,8,2025-08,5.0,-0.999,3.5,890.67,16923.82,5.6821,11.61,0.0005
NAS100.,LONG,2025-08-22 11:10:00,2025-08-22 16:30:00,23169.77,23143.784285714286,23143.784285714286,23260.72,32.5,-844.54,SL,EUROPE,4,11,2025-08,320.0,-0.998,3.5,846.19,16079.29,12.8679,25.99,0.00112
SP500.,LONG,2025-08-22 11:00:00,2025-08-22 16:30:00,6376.26,6394.4400000000005,6371.065714285714,6394.4400000000005,124.9,2270.68,TP,EUROPE,4,11,2025-08,330.0,2.683,3.5,846.19,18349.97,2.7221,5.19,0.00081
NAS100.,SHORT,2025-08-25 10:00:00,2025-08-25 13:30:00,23465.05,23404.300000000003,23482.40714285714,23404.300000000003,52.8,3207.6,TP,EUROPE,0,10,2025-08,210.0,3.496,3.5,917.5,21557.57,8.3036,17.36,0.00074
SP500.,SHORT,2025-08-25 10:05:00,2025-08-25 13:30:00,6463.45,6451.455,6466.877142857143,6451.455,124.9,1498.18,TP,EUROPE,0,10,2025-08,205.0,1.633,3.5,917.5,23055.74,1.7136,3.43,0.00053
DJ30.,SHORT,2025-08-25 10:20:00,2025-08-25 15:30:00,45606.45,45513.45,45633.021428571425,45513.45,34.5,3208.5,TP,EUROPE,0,10,2025-08,310.0,3.497,3.5,917.5,26264.24,13.2857,26.57,0.00058
DJ30.,LONG,2025-08-26 08:20:00,2025-08-26 09:25:00,45268.49,45246.23285714286,45246.23285714286,45346.389999999985,59.0,-1313.17,SL,EUROPE,1,8,2025-08,65.0,-1.0,3.5,1313.21,24951.07,12.1286,22.26,0.00049
DJ30.,SHORT,2025-08-26 10:05:00,2025-08-26 10:30:00,45177.49,45226.647142857146,45226.647142857146,45005.43999999998,25.3,-1243.68,SL,EUROPE,1,10,2025-08,25.0,-0.997,3.5,1247.55,23707.4,24.2286,49.16,0.00109
NAS100.,SHORT,2025-08-26 10:10:00,2025-08-26 10:35:00,23378.75,23404.935714285715,23404.935714285715,23287.1,47.6,-1246.44,SL,EUROPE,1,10,2025-08,25.0,-0.999,3.5,1247.55,22460.96,13.4679,26.19,0.00112
SP500.,SHORT,2025-08-26 10:05:00,2025-08-26 10:35:00,6429.91,6436.16,6436.16,6408.035,124.9,-780.62,SL,EUROPE,1,10,2025-08,30.0,-0.626,3.5,1247.55,21680.33,3.0,6.25,0.00097
DJ30.,LONG,2025-08-26 12:55:00,2025-08-26 14:30:00,45249.99,45220.204285714295,45220.204285714295,45354.23999999996,36.3,-1081.22,SL,EUROPE,1,12,2025-08,95.0,-0.997,3.5,1084.02,20599.11,13.9929,29.79,0.00066
NAS100.,LONG,2025-08-26 12:15:00,2025-08-26 14:30:00,23423.0,23402.571428571428,23402.571428571428,23494.500000000004,53.0,-1082.71,SL,EUROPE,1,12,2025-08,135.0,-0.999,3.5,1084.02,19516.39,10.4643,20.43,0.00087
SP500.,LONG,2025-08-26 12:30:00,2025-08-26 14:30:00,6439.41,6434.731428571428,6434.731428571428,6455.785,124.9,-584.35,SL,EUROPE,1,12,2025-08,120.0,-0.539,3.5,1084.02,18932.04,2.2143,4.68,0.00073
NAS100.,SHORT,2025-08-28 08:45:00,2025-08-28 09:15:00,23499.4,23513.47142857143,23513.47142857143,23450.150000000005,67.2,-945.6,SL,EUROPE,3,8,2025-08,30.0,-0.999,3.5,946.6,17986.44,6.6607,14.07,0.0006
DJ30.,SHORT,2025-08-28 08:45:00,2025-08-28 09:20:00,45657.49,45680.63285714285,45680.63285714285,45576.490000000005,40.9,-946.54,SL,EUROPE,3,8,2025-08,35.0,-1.0,3.5,946.6,17039.9,11.0714,23.14,0.00051
