symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
DJ30.,LONG,2025-08-14 11:00:00,2025-08-14 13:50:00,44968.42,44936.13428571428,44936.13428571428,45081.42000000001,31.8,-1026.69,SL,EUROPE,3,11,2025-08,170.0,-0.999,3.5,1027.23,13647.97,15.8929,32.29,0.00072
NAS100.,LONG,2025-08-14 10:55:00,2025-08-14 15:30:00,23851.41,23833.874285714286,23833.874285714286,23912.784999999996,58.5,-1025.84,SL,EUROPE,3,10,2025-08,275.0,-0.999,3.5,1027.23,12622.13,8.6429,17.54,0.00074
NAS100.,SHORT,2025-08-15 11:25:00,2025-08-15 11:50:00,23850.41,23793.160000000003,23866.76714285714,23793.160000000003,54.0,3091.5,TP,EUROPE,4,11,2025-08,25.0,3.499,3.5,883.55,15713.63,8.3036,16.36,0.00069
SP500.,LONG,2025-08-19 10:15:00,2025-08-19 10:30:00,6445.17,6442.652857142857,6442.652857142857,6453.9800000000005,124.9,-314.39,SL,EUROPE,1,10,2025-08,15.0,-0.286,3.5,1099.95,15399.24,1.3836,2.52,0.00039
DJ30.,LONG,2025-08-19 11:00:00,2025-08-19 13:00:00,44910.99,44881.20428571428,44881.20428571428,45015.240000000005,36.1,-1075.26,SL,EUROPE,1,11,2025-08,120.0,-0.998,3.5,1077.95,14323.98,15.1429,29.79,0.00066
SP500.,SHORT,2025-08-21 08:10:00,2025-08-21 08:55:00,6394.38,6397.702857142857,6397.702857142857,6382.75,124.9,-415.02,SL,EUROPE,3,8,2025-08,45.0,-0.414,3.5,1002.68,13908.95,1.7214,3.32,0.00052
DJ30.,SHORT,2025-08-21 08:00:00,2025-08-21 09:10:00,44918.46,44939.93142857143,44939.93142857143,44843.31,46.6,-1000.57,SL,EUROPE,3,8,2025-08,70.0,-0.998,3.5,1002.68,12908.38,9.7357,21.47,0.00048
NAS100.,SHORT,2025-08-21 08:15:00,2025-08-21 09:10:00,23267.52,23285.141428571427,23285.141428571427,23205.84500000001,56.9,-1002.66,SL,EUROPE,3,8,2025-08,55.0,-1.0,3.5,1002.68,11905.72,8.9357,17.62,0.00076
SP500.,SHORT,2025-08-21 11:45:00,2025-08-21 15:15:00,6393.89,6372.115000000002,6400.111428571428,6372.115000000002,124.9,2719.7,TP,EUROPE,3,11,2025-08,210.0,3.263,3.5,833.4,14625.42,2.9907,6.22,0.00097
NAS100.,SHORT,2025-08-21 11:50:00,2025-08-21 15:50:00,23256.77,23153.395000000004,23286.305714285714,23153.395000000004,28.2,2915.17,TP,EUROPE,3,11,2025-08,240.0,3.498,3.5,833.4,17540.6,14.5179,29.54,0.00127
NAS100.,LONG,2025-08-22 08:00:00,2025-08-22 08:05:00,23145.77,23134.155714285716,23134.155714285716,23186.419999999995,105.7,-1227.63,SL,EUROPE,4,8,2025-08,5.0,-1.0,3.5,1227.84,16312.97,5.6821,11.61,0.0005
NAS100.,LONG,2025-08-22 11:10:00,2025-08-22 16:30:00,23169.77,23143.784285714286,23143.784285714286,23260.72,43.9,-1140.77,SL,EUROPE,4,11,2025-08,320.0,-0.999,3.5,1141.91,15172.19,12.8679,25.99,0.00112
SP500.,LONG,2025-08-22 11:00:00,2025-08-22 16:30:00,6376.26,6394.4400000000005,6371.065714285714,6394.4400000000005,124.9,2270.68,TP,EUROPE,4,11,2025-08,330.0,1.988,3.5,1141.91,17442.87,2.7221,5.19,0.00081
NAS100.,SHORT,2025-08-25 10:00:00,2025-08-25 13:30:00,23465.05,23404.300000000003,23482.40714285714,23404.300000000003,70.3,4270.72,TP,EUROPE,0,10,2025-08,210.0,3.498,3.5,1221.0,21713.6,8.3036,17.36,0.00074
SP500.,SHORT,2025-08-25 10:05:00,2025-08-25 13:30:00,6463.45,6451.455,6466.877142857143,6451.455,124.9,1498.18,TP,EUROPE,0,10,2025-08,205.0,1.227,3.5,1221.0,23211.77,1.7136,3.43,0.00053
DJ30.,SHORT,2025-08-25 10:20:00,2025-08-25 15:30:00,45606.45,45513.45,45633.021428571425,45513.45,45.9,4268.7,TP,EUROPE,0,10,2025-08,310.0,3.496,3.5,1221.0,27480.47,13.2857,26.57,0.00058
DJ30.,LONG,2025-08-26 08:20:00,2025-08-26 09:25:00,45268.49,45246.23285714286,45246.23285714286,45346.389999999985,86.4,-1923.02,SL,EUROPE,1,8,2025-08,65.0,-1.0,3.5,1923.63,25557.46,12.1286,22.26,0.00049
DJ30.,SHORT,2025-08-26 10:05:00,2025-08-26 10:30:00,45177.49,45226.647142857146,45226.647142857146,45005.43999999998,36.3,-1784.4,SL,EUROPE,1,10,2025-08,25.0,-0.997,3.5,1789.02,23773.05,24.2286,49.16,0.00109
NAS100.,SHORT,2025-08-26 10:10:00,2025-08-26 10:35:00,23378.75,23404.935714285715,23404.935714285715,23287.1,68.3,-1788.48,SL,EUROPE,1,10,2025-08,25.0,-1.0,3.5,1789.02,21984.57,13.4679,26.19,0.00112
SP500.,SHORT,2025-08-26 10:05:00,2025-08-26 10:35:00,6429.91,6436.16,6436.16,6408.035,124.9,-780.62,SL,EUROPE,1,10,2025-08,30.0,-0.436,3.5,1789.02,21203.94,3.0,6.25,0.00097
DJ30.,LONG,2025-08-26 12:55:00,2025-08-26 14:30:00,45249.99,45220.204285714295,45220.204285714295,45354.23999999996,49.8,-1483.33,SL,EUROPE,1,12,2025-08,95.0,-0.999,3.5,1484.28,19720.62,13.9929,29.79,0.00066
NAS100.,LONG,2025-08-26 12:15:00,2025-08-26 14:30:00,23423.0,23402.571428571428,23402.571428571428,23494.500000000004,72.6,-1483.11,SL,EUROPE,1,12,2025-08,135.0,-0.999,3.5,1484.28,18237.5,10.4643,20.43,0.00087
SP500.,LONG,2025-08-26 12:30:00,2025-08-26 14:30:00,6439.41,6434.731428571428,6434.731428571428,6455.785,124.9,-584.35,SL,EUROPE,1,12,2025-08,120.0,-0.394,3.5,1484.28,17653.15,2.2143,4.68,0.00073
