time,open,high,low,close,tick_volume,spread,real_volume
2026-03-23 19:30:00,46162.35,46262.05,46152.35,46261.35,1308,130,0
2026-03-23 19:35:00,46261.05,46311.35,46249.35,46258.35,1310,130,0
2026-03-23 19:40:00,46255.35,46296.35,46244.35,46289.35,1223,130,0
2026-03-23 19:45:00,46287.35,46324.35,46257.35,46290.35,1341,130,0
2026-03-23 19:50:00,46289.35,46322.35,46246.35,46284.35,1191,130,0
2026-03-23 19:55:00,46285.35,46300.35,46235.35,46266.35,1048,130,0
2026-03-23 20:00:00,46268.35,46307.35,46216.35,46221.35,1121,130,0
2026-03-23 20:05:00,46221.35,46321.35,46208.35,46308.35,1105,130,0
2026-03-23 20:10:00,46307.35,46318.35,46238.35,46242.35,1023,130,0
2026-03-23 20:15:00,46243.35,46260.35,46193.35,46233.35,1011,130,0
2026-03-23 20:20:00,46233.35,46244.35,46177.35,46225.35,1011,130,0
2026-03-23 20:25:00,46226.35,46286.35,46215.35,46268.35,1034,130,0
2026-03-23 20:30:00,46265.35,46395.35,46262.35,46391.35,1081,130,0
2026-03-23 20:35:00,46389.35,46477.35,46389.35,46455.35,1244,130,0
2026-03-23 20:40:00,46452.35,46454.35,46344.35,46363.35,1163,130,0
2026-03-23 20:45:00,46364.05,46375.35,46328.35,46364.35,953,130,0
2026-03-23 20:50:00,46361.35,46425.35,46351.35,46420.35,904,130,0
2026-03-23 20:55:00,46419.35,46478.05,46403.35,46466.35,826,130,0
2026-03-23 21:00:00,46466.35,46475.35,46437.35,46462.35,846,130,0
2026-03-23 21:05:00,46464.35,46468.35,46340.05,46413.35,1104,130,0
2026-03-23 21:10:00,46413.35,46455.35,46413.35,46427.35,1027,130,0
2026-03-23 21:15:00,46426.35,46436.35,46383.35,46404.35,940,130,0
2026-03-23 21:20:00,46403.35,46417.35,46384.35,46408.35,848,130,0
2026-03-23 21:25:00,46409.35,46436.35,46393.35,46408.35,952,130,0
2026-03-23 21:30:00,46408.35,46514.35,46408.35,46507.35,855,130,0
2026-03-23 21:35:00,46507.35,46569.35,46485.7,46528.35,1164,130,0
2026-03-23 21:40:00,46529.35,46537.35,46488.35,46506.35,892,130,0
2026-03-23 21:45:00,46506.35,46543.35,46489.35,46533.35,719,130,0
2026-03-23 21:50:00,46533.35,46540.35,46486.35,46506.35,679,130,0
2026-03-23 21:55:00,46506.35,46516.35,46478.35,46498.35,650,130,0
2026-03-23 22:00:00,46495.35,46501.35,46463.35,46479.35,706,130,0
2026-03-23 22:05:00,46479.35,46494.35,46459.35,46485.35,669,130,0
2026-03-23 22:10:00,46485.35,46490.35,46445.35,46452.35,613,130,0
2026-03-23 22:15:00,46452.35,46463.35,46402.35,46421.35,680,130,0
2026-03-23 22:20:00,46421.35,46426.35,46389.35,46397.35,656,130,0
2026-03-23 22:25:00,46397.35,46411.35,46356.35,46375.35,780,130,0
2026-03-23 22:30:00,46375.35,46392.35,46362.35,46378.35,642,130,0
2026-03-23 22:35:00,46378.35,46401.35,46357.35,46393.35,586,130,0
2026-03-23 22:40:00,46393.35,46418.35,46375.35,46417.35,578,130,0
2026-03-23 22:45:00,46417.35,46448.35,46390.35,46403.35,710,130,0
2026-03-23 22:50:00,46403.35,46403.35,46336.35,46341.35,848,130,0
2026-03-23 22:55:00,46342.05,46347.35,46247.35,46259.35,989,130,0
2026-03-23 23:00:00,46257.35,46263.35,46184.35,46187.35,945,130,0
2026-03-23 23:05:00,46187.35,46222.35,46181.35,46221.35,454,130,0
2026-03-23 23:10:00,46221.35,46243.35,46219.05,46237.35,401,130,0
2026-03-23 23:15:00,46238.35,46261.35,46230.05,46232.55,350,130,0
2026-03-23 23:20:00,46232.55,46253.35,46232.55,46249.05,282,130,0
2026-03-23 23:25:00,46249.35,46258.35,46244.05,46250.35,236,130,0
2026-03-23 23:30:00,46251.35,46256.35,46238.35,46256.35,169,130,0
2026-03-23 23:35:00,46256.35,46287.35,46256.35,46286.05,226,130,0
2026-03-23 23:40:00,46286.05,46290.85,46278.35,46280.35,205,130,0
2026-03-23 23:45:00,46280.05,46289.35,46276.35,46282.05,181,130,0
2026-03-23 23:50:00,46282.05,46287.35,46264.85,46266.35,214,130,0
2026-03-23 23:55:00,46266.35,46271.35,46246.05,46256.5,206,130,0
